187.000000,0.999519,41.529201
188.000000,0.999520,41.640110
189.000000,0.999521,41.750724
190.000000,0.999523,41.861045
191.000000,0.999524,41.971076
192.000000,0.999525,42.080821
193.000000,0.999526,42.190280
194.000000,0.999528,42.299456
195.000000,0.999529,42.408352
196.000000,0.999530,42.516968
197.000000,0.999531,42.625308
198.000000,0.999532,42.733373
199.000000,0.999534,42.841167
200.000000,0.999535,42.948689
201.000000,0.999536,43.055943
202.000000,0.999537,43.162932
203.000000,0.999538,43.269654
204.000000,0.999539,43.376117
205.000000,0.999540,43.482317
206.000000,0.999542,43.588259
207.000000,0.999543,43.693946
208.000000,0.999544,43.799376
209.000000,0.999545,43.904553
210.000000,0.999546,44.009480
211.000000,0.999547,44.114156
212.000000,0.999548,44.218585
213.000000,0.999549,44.322770
214.000000,0.999550,44.426708
215.000000,0.999551,44.530405
216.000000,0.999552,44.633862
217.000000,0.999553,44.737079
218.000000,0.999554,44.840060
219.000000,0.999555,44.942803
220.000000,0.999556,45.045312
221.000000,0.999557,45.147590
222.000000,0.999558,45.249633
223.000000,0.999559,45.351454
224.000000,0.999560,45.453040
225.000000,0.999561,45.554404
226.000000,0.999562,45.655540
227.000000,0.999563,45.756456
228.000000,0.999564,45.857146
229.000000,0.999565,45.957618
230.000000,0.999566,46.057871
231.000000,0.999567,46.157907
232.000000,0.999568,46.257724
233.000000,0.999569,46.357328
234.000000,0.999570,46.456719
235.000000,0.999571,46.555896
236.000000,0.999572,46.654865
237.000000,0.999573,46.753624
238.000000,0.999573,46.852174
239.000000,0.999574,46.950518
240.000000,0.999575,47.048656
241.000000,0.999576,47.146590
242.000000,0.999577,47.244321
243.000000,0.999578,47.341851
244.000000,0.999579,47.439181
245.000000,0.999580,47.536312
246.000000,0.999580,47.633242
247.000000,0.999581,47.729978
248.000000,0.999582,47.826516
249.000000,0.999583,47.922862
250.000000,0.999584,48.019015
251.000000,0.999585,48.114975
252.000000,0.999585,48.210743
253.000000,0.999586,48.306324
254.000000,0.999587,48.401716
255.000000,0.999588,48.496919
256.000000,0.999589,48.591937
257.000000,0.999590,48.686767
258.000000,0.999590,48.781415
259.000000,0.999591,48.875879
260.000000,0.999592,48.970162
261.000000,0.999593,49.064264
262.000000,0.999593,49.158184
263.000000,0.999594,49.251926
264.000000,0.999595,49.345489
265.000000,0.999596,49.438878
266.000000,0.999597,49.532088
267.000000,0.999597,49.625126
268.000000,0.999598,49.717986
269.000000,0.999599,49.810676
270.000000,0.999600,49.903193
271.000000,0.999600,49.995540
272.000000,0.999601,50.087715
273.000000,0.999602,50.179721
274.000000,0.999602,50.271562
275.000000,0.999603,50.363233
276.000000,0.999604,50.454736
277.000000,0.999605,50.546075
278.000000,0.999605,50.637250
279.000000,0.999606,50.728261
280.000000,0.999607,50.819109
281.000000,0.999607,50.909794
282.000000,0.999608,51.000319
283.000000,0.999609,51.090685
284.000000,0.999610,51.180888
285.000000,0.999610,51.270934
286.000000,0.999611,51.360822
287.000000,0.999612,51.450554
288.000000,0.999612,51.540127
289.000000,0.999613,51.629550
290.000000,0.999614,51.718816
291.000000,0.999614,51.807927
292.000000,0.999615,51.896886
293.000000,0.999616,51.985693
294.000000,0.999616,52.074347
295.000000,0.999617,52.162853
296.000000,0.999618,52.251208
297.000000,0.999618,52.339413
298.000000,0.999619,52.427469
299.000000,0.999619,52.515380
300.000000,0.999620,52.603143
301.000000,0.999621,52.690760
302.000000,0.999621,52.778231
303.000000,0.999622,52.865560
304.000000,0.999623,52.952741
305.000000,0.999623,53.039782
306.000000,0.999624,53.126679
307.000000,0.999624,53.213434
308.000000,0.999625,53.300051
309.000000,0.999626,53.386527
310.000000,0.999626,53.472858
311.000000,0.999627,53.559053
312.000000,0.999627,53.645110
313.000000,0.999628,53.731028
314.000000,0.999629,53.816810
315.000000,0.999629,53.902454
316.000000,0.999630,53.987965
317.000000,0.999630,54.073338
318.000000,0.999631,54.158577
319.000000,0.999632,54.243687
320.000000,0.999632,54.328660
321.000000,0.999633,54.413499
322.000000,0.999633,54.498207
323.000000,0.999634,54.582782
324.000000,0.999634,54.667230
325.000000,0.999635,54.751547
326.000000,0.999636,54.835731
327.000000,0.999636,54.919789
328.000000,0.999637,55.003717
329.000000,0.999637,55.087518
330.000000,0.999638,55.171194
331.000000,0.999638,55.254739
332.000000,0.999639,55.338163
333.000000,0.999639,55.421456
334.000000,0.999640,55.504629
335.000000,0.999641,55.587676
336.000000,0.999641,55.670597
337.000000,0.999642,55.753397
338.000000,0.999642,55.836072
339.000000,0.999643,55.918627
340.000000,0.999643,56.001060
341.000000,0.999644,56.083373
342.000000,0.999644,56.165563
343.000000,0.999645,56.247636
344.000000,0.999645,56.329589
345.000000,0.999646,56.411415
346.000000,0.999646,56.493131
347.000000,0.999647,56.574726
348.000000,0.999647,56.656209
349.000000,0.999648,56.737571
350.000000,0.999648,56.818815
351.000000,0.999649,56.899942
352.000000,0.999649,56.980959
353.000000,0.999650,57.061855
354.000000,0.999650,57.142638
355.000000,0.999651,57.223311
356.000000,0.999651,57.303867
357.000000,0.999652,57.384313
358.000000,0.999652,57.464642
359.000000,0.999653,57.544862
360.000000,0.999653,57.624969
361.000000,0.999654,57.704966
362.000000,0.999654,57.784851
363.000000,0.999655,57.864626
364.000000,0.999655,57.944297
365.000000,0.999656,58.023852
366.000000,0.999656,58.103301
367.000000,0.999657,58.182639
368.000000,0.999657,58.261871
369.000000,0.999657,58.340993
370.000000,0.999658,58.420010
371.000000,0.999658,58.498918
372.000000,0.999659,58.577723
373.000000,0.999659,58.656419
374.000000,0.999660,58.735014
375.000000,0.999660,58.813501
376.000000,0.999661,58.891884
377.000000,0.999661,58.970163
378.000000,0.999662,59.048337
379.000000,0.999662,59.126407
380.000000,0.999662,59.204378
381.000000,0.999663,59.282245
382.000000,0.999663,59.360005
383.000000,0.999664,59.437672
384.000000,0.999664,59.515229
385.000000,0.999665,59.592694
386.000000,0.999665,59.670052
387.000000,0.999666,59.747314
388.000000,0.999666,59.824470
389.000000,0.999666,59.901534
390.000000,0.999667,59.978496
391.000000,0.999667,60.055358
392.000000,0.999668,60.132124
393.000000,0.999668,60.208791
394.000000,0.999669,60.285362
395.000000,0.999669,60.361833
396.000000,0.999669,60.438206
397.000000,0.999670,60.514488
398.000000,0.999670,60.590670
399.000000,0.999670,60.666756
400.000000,0.999671,60.742753
401.000000,0.999671,60.818649
402.000000,0.999672,60.894453
403.000000,0.999672,60.970161
404.000000,0.999673,61.045775
405.000000,0.999673,61.121300
406.000000,0.999673,61.196729
407.000000,0.999674,61.272062
408.000000,0.999674,61.347305
409.000000,0.999675,61.422455
410.000000,0.999675,61.497516
411.000000,0.999675,61.572486
412.000000,0.999676,61.647366
413.000000,0.999676,61.722145
414.000000,0.999677,61.796844
415.000000,0.999677,61.871448
416.000000,0.999677,61.945965
417.000000,0.999678,62.020390
418.000000,0.999678,62.094728
419.000000,0.999678,62.168973
420.000000,0.999679,62.243135
421.000000,0.999679,62.317204
422.000000,0.999680,62.391191
423.000000,0.999680,62.465083
424.000000,0.999680,62.538891
425.000000,0.999681,62.612615
426.000000,0.999681,62.686245
427.000000,0.999682,62.759799
428.000000,0.999682,62.833263
429.000000,0.999682,62.906639
430.000000,0.999683,62.979928
431.000000,0.999683,63.053134
432.000000,0.999683,63.126257
433.000000,0.999684,63.199291
434.000000,0.999684,63.272244
435.000000,0.999685,63.345116
436.000000,0.999685,63.417899
437.000000,0.999685,63.490600
438.000000,0.999686,63.563219
439.000000,0.999686,63.635749
440.000000,0.999686,63.708207
441.000000,0.999687,63.780577
442.000000,0.999687,63.852867
443.000000,0.999687,63.925074
444.000000,0.999688,63.997200
445.000000,0.999688,64.069241
446.000000,0.999688,64.141207
447.000000,0.999689,64.213092
448.000000,0.999689,64.284894
449.000000,0.999689,64.356615
450.000000,0.999690,64.428263
451.000000,0.999690,64.499825
452.000000,0.999690,64.571301
453.000000,0.999691,64.642709
454.000000,0.999691,64.714035
455.000000,0.999691,64.785284
456.000000,0.999692,64.856447
457.000000,0.999692,64.927547
458.000000,0.999693,64.998559
459.000000,0.999693,65.069498
460.000000,0.999693,65.140349
461.000000,0.999694,65.211139
462.000000,0.999694,65.281837
463.000000,0.999694,65.352471
464.000000,0.999694,65.423020
465.000000,0.999695,65.493498
466.000000,0.999695,65.563900
467.000000,0.999695,65.634207
468.000000,0.999696,65.704478
469.000000,0.999696,65.774648
470.000000,0.999696,65.844750
471.000000,0.999697,65.914778
472.000000,0.999697,65.984728
473.000000,0.999697,66.054604
474.000000,0.999698,66.124414
475.000000,0.999698,66.194143
476.000000,0.999698,66.263795
477.000000,0.999699,66.333379
478.000000,0.999699,66.402894
479.000000,0.999699,66.472330
480.000000,0.999700,66.541694
481.000000,0.999700,66.610990
482.000000,0.999700,66.680214
483.000000,0.999701,66.749359
484.000000,0.999701,66.818441
485.000000,0.999701,66.887444
486.000000,0.999701,66.956383
487.000000,0.999702,67.025249
488.000000,0.999702,67.094044
489.000000,0.999702,67.162770
490.000000,0.999703,67.231425
491.000000,0.999703,67.300009
492.000000,0.999703,67.368520
493.000000,0.999704,67.436968
494.000000,0.999704,67.505340
